team_id,lat,long
/al/enterprise/enterprise-wildcats/,31.33156798,-85.86975104
/al/montgomery/montgomery-catholic-knights/,32.34119601,-86.21563404
/al/troy/charles-henderson-trojans/,31.80877175,-85.94860999
/al/gardendale/gardendale-rockets/,33.64593601,-86.81232103
/al/opelika/opelika-bulldogs/,32.66823,-85.36971402
/al/mobile/faith-academy-rams/,30.70223902,-88.24496103
/al/fairhope/fairhope-pirates/,30.497706,-87.88272501
/al/pleasant-grove/pleasant-grove-spartans/,33.49708501,-86.99819501
/al/montgomery/saint-james-trojans/,32.340347,-86.20659701
/al/birmingham/center-point-eagles/,33.646546,-86.69841398
/al/pinson/pinson-valley-indians/,33.704539,-86.67013167
/al/gulf-shores/gulf-shores-dolphins/,30.26856899,-87.67322102
/al/florence/florence-falcons/,34.83446301,-87.66326801
/al/mobile/st-pauls-episcopal-saints/,30.69632898,-88.13457597
/al/anniston/anniston-bulldogs/,33.661064,-85.82002799
/al/montgomery/carver-montgomery-wolverines/,32.34954899,-86.32485099
/al/roanoke/handley-tigers/,33.14299734,-85.36679845
/al/decatur/decatur-red-raiders/,34.59628416,-86.97604849
/al/spanish-fort/spanish-fort-toros/,30.6882546,-87.85336251
/al/gadsden/gadsden-city-titans/,33.995024,-86.03569998
/al/decatur/austin-black-bears/,34.57892502,-87.00703901
/al/foley/foley-lions/,30.38109398,-87.68972004
/al/fyffe/fyffe-red-devils/,34.39141449,-85.97517126
/al/centre/cherokee-county-warriors/,34.16467502,-85.656515
/al/alexander-city/benjamin-russell-wildcats/,32.93771178,-85.95223559
/al/northport/tuscaloosa-county-wildcats/,33.309164,-87.60918202
/al/brewton/tr-miller-tigers/,31.13796702,-87.07086603
/al/auburn/lee-scott-academy-warriors/,32.63558701,-85.44757301
/al/madison/bob-jones-patriots/,34.719275,-86.74281803
/al/piedmont/piedmont-bulldogs/,33.9313003,-85.62315051
/al/lineville/central-of-clay-county-volunteers/,33.29436097,-85.78812927
/al/oneonta/oneonta-redskins/,33.93360401,-86.49727403
/al/arab/arab-knights/,34.32842392,-86.48821006
/al/mccalla/mcadory-yellowjackets/,33.329642,-87.00285904
/al/wetumpka/wetumpka-indians/,32.55245702,-86.22262799
/al/mobile/mcgill-toolen-yellowjackets/,30.6892,-88.07211202
/al/jackson/jackson-aggies/,31.547921,-87.883457
/al/oxford/oxford-yellow-jackets/,33.61112182,-85.83233122
/al/helena/helena-huskies/,33.27611701,-86.86918704
/al/hoover/spain-park-jaguars/,33.392093,-86.72889804
/al/eufaula/eufaula-tigers/,31.91708078,-85.13777771
/al/mobile/mobile-christian-leopards/,30.643862,-88.178313
/al/harvest/sparkman-senators/,34.83433301,-86.71563804
/al/montgomery/jefferson-davis-volunteers/,32.34318101,-86.26226098
/al/demopolis/demopolis-tigers/,32.49845985,-87.84634415
/al/cullman/cullman-bearcats/,34.18683099,-86.84163103
/al/mobile/baker-hornets/,30.66942299,-88.25209797
/al/birmingham/oak-mountain-eagles/,33.36642099,-86.734429
/al/pelham/pelham-panthers/,33.31257301,-86.82134096
/al/opelika/beauregard-hornets/,32.55043199,-85.37233303
/al/fort-payne/fort-payne-wildcats/,34.48471342,-85.67296182
/al/montgomery/lanier-poets/,32.35595801,-86.30995401
/al/daphne/daphne-trojans/,30.63890599,-87.86428198
/al/trinity/west-morgan-rebels/,34.5860766,-87.08005154
/al/birmingham/jackson-olin-mustangs/,33.51877074,-86.89037954
/al/tuscumbia/deshler-tigers/,34.73782272,-87.70135606
/al/calera/calera-eagles/,33.09230501,-86.76729
/al/montgomery/trinity-presbyterian-wildcats/,32.35396802,-86.23404799
/al/prichard/vigor-wolves/,30.74378799,-88.08044204
/al/tuscaloosa/northridge-jaguars/,33.24530098,-87.52793196
/al/tallassee/tallassee-tigers/,32.536735,-85.89631798
/al/moody/moody-blue-devils/,33.60876407,-86.46405572
/al/jacksonville/jacksonville-golden-eagles/,33.78835799,-85.77960199
/al/birmingham/briarwood-christian-lions/,33.39160798,-86.68817699
/al/adamsville/minor-tigers/,33.576848,-86.92717003
/al/leroy/leroy-bears/,31.50100425,-87.96996307
/al/guntersville/guntersville-wildcats/,34.32044699,-86.314714
/al/mobile/williamson-lions/,30.66958698,-88.074495
/al/birmingham/woodlawn-colonels/,33.54240999,-86.75308
/al/thomasville/thomasville-tigers/,31.88645199,-87.73684897
/al/gordo/gordo-green-wave/,33.3238956,-87.90634958
/al/birmingham/shades-valley-mounties/,33.54169501,-86.66824298
/al/sylacauga/comer-tigers/,33.17788502,-86.25544664
/al/tuskegee/booker-t-washington-golden-eagles/,32.40158542,-85.73563107
/al/florence/mars-hill-bible-panthers/,34.846958,-87.65871404
/al/dothan/houston-academy-raiders/,31.24349624,-85.44830816
/al/montgomery/lee-generals/,32.37870301,-86.27155701
/al/millbrook/stanhope-elmore-mustangs/,32.49376601,-86.36244702
/al/chelsea/chelsea-hornets/,33.334014,-86.68040504
/al/brundidge/pike-county-bulldogs/,31.71119599,-85.818002
/al/montgomery/alabama-christian-academy-eagles/,32.38820101,-86.21833
/al/millry/millry-wildcats/,31.63834946,-88.31479904
/al/dadeville/dadeville-tigers/,32.82811525,-85.75476601
/al/russellville/russellville-golden-tigers/,34.52562302,-87.73732956
/al/geraldine/geraldine-bulldogs/,34.35179559,-86.00110681
/al/notasulga/reeltown-rebels/,32.60344063,-85.8050174
/al/aliceville/aliceville-yellowjackets/,33.1237152,-88.148771
/al/montgomery/montgomery-academy-eagles/,32.351283,-86.25997297
/al/tuscaloosa/american-christian-academy-patriots/,33.199328,-87.50790198
/al/clanton/chilton-county-tigers/,32.82073499,-86.61247937
/al/east-brewton/ws-neal-eagles/,31.09232047,-87.05563936
/al/scottsboro/scottsboro-wildcats/,34.672522,-86.002713
/al/highland-home/highland-home-flying-squadron/,31.95290629,-86.31390575
/al/centreville/bibb-county-choctaws/,32.96060532,-87.14839768
/al/valley/valley-rams/,32.80228299,-85.18157499
/al/madison/madison-academy-mustangs/,34.70468701,-86.70558403
/al/pisgah/pisgah-eagles/,34.68560802,-85.8449309
/al/orange-beach/orange-beach/,30.29610098,-87.55815802
/al/alexandria/alexandria-valley-cubs/,33.77419501,-85.88663697
/al/opp/opp-bobcats/,31.28771383,-86.24071296
/al/lowndesboro/lowndes-academy-rebels/,32.27663711,-86.61129081
/al/ariton/ariton-purple-cats/,31.60205134,-85.72173113
/al/mobile/rain-red-raiders/,30.60766701,-88.07372696
/al/dora/dora-bulldogs/,33.75053137,-87.06667696
/al/daphne/bayside-academy-admirals/,30.60188702,-87.91127
/al/dothan/rehobeth-rebels/,31.12101902,-85.45873301
/al/headland/headland-rams/,31.34892964,-85.34122043
/al/gadsden/southside-panthers/,33.921918,-86.024156
/al/killen/brooks-lions/,34.85804298,-87.49465396
/al/cullman/fairview-aggies/,34.254684,-86.68922096
/al/evergreen/hillcrest-jaguars/,31.43003635,-86.93763938
/al/mobile/davidson-warriors/,30.66284001,-88.146258
/al/andalusia/straughn-tigers/,31.39086038,-86.41637852
/al/fairfield/fairfield-tigers/,33.49118001,-86.90753601
/al/kimberly/mortimer-jordan-blue-devils/,33.78647802,-86.76650303
/al/florence/rogers-pirates/,34.96300559,-87.52149196
/al/seale/russell-county-warriors/,32.33139323,-85.15449928
/al/brantley/brantley-bulldogs/,31.59100924,-86.25552624
/al/brookwood/brookwood-panthers/,33.25732801,-87.31830903
/al/bay-minette/baldwin-county-tigers/,30.89201499,-87.79546697
/al/jackson/jackson-academy-eagles/,31.547921,-87.883457
/al/tuscaloosa/tuscaloosa-academy-knights/,33.24517802,-87.53966998
/al/lexington/lexington-golden-bears/,34.96734606,-87.37299856
/al/mobile/cottage-hill-christian-academy-warriors/,30.65168202,-88.21508197
/al/haleyville/haleyville-lions/,34.22621779,-87.60832722
/al/munford/munford-lions/,33.52501448,-85.94655257
/al/irvington/bryant-hurricanes/,30.44199002,-88.280146
/al/northport/northside-rams/,33.47012802,-87.63297003
/al/elba/elba-tigers/,31.42943001,-86.10327304
/al/pell-city/pell-city-panthers/,33.58545324,-86.29349921
/al/slocomb/slocomb-red-tops/,31.09915289,-85.60239147
/al/leighton/colbert-county-indians/,34.69642045,-87.52690881
/al/geneva/geneva-panthers/,31.04229888,-85.87909961
/al/flomaton/flomaton-hurricanes/,31.00667623,-87.26950198
/al/grove-hill/clarke-county-bulldogs/,31.70621198,-87.77349297
/al/grove-hill/clarke-prep-gators/,31.73683784,-87.7649657
/al/anniston/saks-wildcats/,33.70303701,-85.83567198
/al/vincent/vincent-yellow-jackets/,33.38330399,-86.41471003
/al/linden/linden-patriots/,32.30880422,-87.79793931
/al/maplesville/isabella-mustangs/,32.82830235,-86.78569726
/al/sweet-water/sweet-water-bulldogs/,32.09778399,-87.86562099
/al/florence/central-wildcats/,34.897335,-87.79983201
/al/tuscaloosa/central-falcons/,33.19790899,-87.54986497
/al/new-market/buckhorn-bucks/,34.87036702,-86.45547298
/al/selma/morgan-academy-senators/,32.389091,-87.07621502
/al/rainsville/plainview-bears/,34.48323772,-85.8213363
/al/newton/wicksburg-panthers/,31.22582701,-85.63431301
/al/rainbow-city/westbrook-christian-warriors/,33.96571198,-86.06405302
/al/rogersville/lauderdale-county-tigers/,34.82820731,-87.29058021
/al/hayden/hayden-wildcats/,33.88745283,-86.76684535
/al/albertville/albertville-aggies/,34.26051701,-86.20512699
/al/double-springs/winston-county-yellowjackets/,34.16572799,-87.39780241
/al/atmore/escambia-county-blue-devils/,31.00772015,-87.48791688
/al/skipperville/long-rebels/,31.55873872,-85.49059933
/al/cottondale/paul-w-bryant-stampede/,33.15760302,-87.45359001
/al/anniston/wellborn-panthers/,33.65246902,-85.8829326
/al/lynn/lynn-bears/,34.04223362,-87.54317975
/al/lanett/lanett-panthers/,32.85570099,-85.19858397
/al/lincoln/lincoln-golden-bears/,33.63584847,-86.09998564
/al/citronelle/citronelle-wildcats/,31.09386899,-88.23566097
/al/boaz/boaz-pirates/,34.21285902,-86.16401602
/al/arley/meek-tigers/,34.07640721,-87.21339322
/al/blountsville/pennington-tigers/,34.08539402,-86.58889626
/al/remlap/southeastern-mustangs/,33.83310801,-86.58082803
/al/selma/southside-panthers/,32.32886401,-86.92599003
/al/luverne/crenshaw-christian-academy-cougars/,31.69392303,-86.26863482
/al/town-creek/hatton-hornets/,34.56102283,-87.41496181
/al/maplesville/maplesville-red-devils/,32.80237154,-86.87929017
/al/athens/east-limestone-indians/,34.78282701,-86.83326204
/al/deatsville/holtville-bulldogs/,32.635592,-86.32611901
/al/lester/west-limestone-wildcats/,34.94029099,-87.12364402
/al/heflin/cleburne-county-tigers/,33.64775928,-85.57091522
/al/dothan/providence-christian-eagles/,31.25986503,-85.47285981
/al/cecil/macon-east-montgomery-academy-knights/,32.30150602,-86.01148499
/al/robertsdale/robertsdale-golden-bears/,30.54031271,-87.70829345
/al/phil-campbell/phil-campbell-bobcats/,34.35004893,-87.7068893
/al/sulligent/sulligent-blue-devils/,33.90374699,-88.13532158
/al/midland-city/dale-county-warriors/,31.32073714,-85.50338873
/al/goshen/goshen-eagles/,31.72296799,-86.12389696
/al/greenville/greenville-tigers/,31.83560823,-86.65247241
/al/ohatchee/ohatchee-indians/,33.78581601,-86.00235199
/al/columbiana/shelby-county-wildcats/,33.17934601,-86.599878
/al/sylacauga/sylacauga-aggies/,33.17675887,-86.25073562
/al/birmingham/banks-academy-jets/,33.56474902,-86.70931598
/al/guin/marion-county-red-raiders/,33.97142041,-87.91578658
/al/gurley/madison-county-tigers/,34.737733,-86.43199996
/al/birmingham/wenonah-dragons/,33.45472099,-86.88512397
/al/cullman/good-hope-raiders/,34.10205665,-86.8797152
/al/montgomery/valiant-cross-academy-warriors/,32.37795401,-86.30462404
/al/collinsville/collinsville-panthers/,34.25616317,-85.86661636
/al/luverne/luverne-tigers/,31.71413873,-86.27447731
/al/buhl/sipsey-valley-bears/,33.19441801,-87.73141699
/al/cleveland/cleveland-panthers/,33.992946,-86.5747228
/al/somerville/brewer-patriots/,34.41347685,-86.70407439
/al/thorsby/thorsby-rebels/,32.91499786,-86.7161288
/al/addison/addison-bulldogs/,34.2047169,-87.18160861
/al/prattville/autauga-academy-generals/,32.47085081,-86.54196297
/al/chickasaw/chickasaw-chieftains/,30.75646882,-88.07995176
/al/valley-head/valley-head-tigers/,34.56458564,-85.61484464
/al/hanceville/hanceville-bulldogs/,34.06324771,-86.75091853
/al/dothan/northside-methodist-academy-knights/,31.26243199,-85.43286696
/al/greenville/fort-dale-academy-eagles/,31.83572198,-86.64211399
/al/uriah/blacksher-bulldogs/,31.30238521,-87.50209304
/al/florala/florala-wildcats/,31.00352283,-86.3361852
/al/locust-fork/locust-fork-hornets/,33.908046,-86.61790203
/al/birmingham/carver-birmingham-rams/,33.558404,-86.82779
/al/springville/springville-tigers/,33.78299109,-86.43998403
/al/prattville/prattville-christian-academy-panthers/,32.47920986,-86.40655073
/al/mobile/leflore-rattlers/,30.71464101,-88.08645396
/al/cottonwood/cottonwood-bears/,31.058191,-85.30182496
/al/vernon/lamar-county-bulldogs/,33.75117059,-88.12342673
/al/walnut-grove/west-end-patriots/,34.06409973,-86.30330704
/al/jemison/jemison-panthers/,32.96540292,-86.74738899
/al/boaz/sardis-lions/,34.17728702,-86.12335499
/al/ranburne/ranburne-bulldogs/,33.52295069,-85.34590251
/al/union-springs/bullock-county-hornets/,32.12994699,-85.72333897
/al/new-hope/new-hope-indians/,34.54024899,-86.40382998
/al/montevallo/montevallo-bulldogs/,33.10323799,-86.86111099
/al/moundville/hale-county-wildcats/,32.99905452,-87.62167888
/al/higdon/north-sand-mountain-bison/,34.84850098,-85.624028
/al/bessemer/oak-grove-tigers/,33.469535,-87.157882
/al/ashville/ashville-bulldogs/,33.81802204,-86.26548365
/al/atmore/escambia-academy-cougars/,31.03014735,-87.40745351
/al/anniston/white-plains-wildcats/,33.74705636,-85.68761653
/al/ashford/ashford-yellowjackets/,31.183804,-85.23235499
/al/verbena/verbena-red-devils/,32.7494428,-86.50910602
/al/wadley/wadley-bulldogs/,33.1246676,-85.57757389
/al/ardmore/ardmore-tigers/,34.98839,-86.84774999
/al/ragland/ragland-purple-devils/,33.74270469,-86.15195605
/al/hartford/geneva-county-bulldogs/,31.09656272,-85.69919693
/al/daleville/daleville-warhawks/,31.31590602,-85.70890298
/al/greensboro/southern-academy-cougars/,32.702098,-87.58412198
/al/odenville/st-clair-county-fighting-saints/,33.67910692,-86.48125402
/al/moulton/lawrence-county-red-devils/,34.47417345,-87.29995424
/al/tuscumbia/colbert-heights-wildcats/,34.66953901,-87.70100401
/al/tanner/tanner-rattlers/,34.73261602,-86.97427398
/al/sheffield/sheffield-bulldogs/,34.76916845,-87.69200138
/al/autaugaville/autaugaville-eagles/,32.43375305,-86.65964107
/al/bremen/cold-springs-eagles/,33.98203,-87.03169817
/al/abbeville/abbeville-christian-academy-generals/,31.57484983,-85.26042271
/al/glencoe/glencoe-yellowjackets/,33.96703599,-85.93561796
/al/bessemer/bessemer-academy-rebels/,33.354465,-86.99052297
/al/leesburg/sand-rock-wildcats/,34.24172024,-85.76790327
/al/new-site/horseshoe-bend-generals/,33.01705945,-85.80526356
/al/greensboro/greensboro-raiders/,32.70715972,-87.58902723
/al/oakman/oakman-wildcats/,33.72188357,-87.38364502
/al/camden/wilcox-academy-wildcats/,31.99900018,-87.30567088
/al/toxey/south-choctaw-academy-rebels/,31.9114895,-88.31746689
/al/hamilton/hamilton-aggies/,34.13875499,-87.99261503
/al/kinston/kinston-bulldogs/,31.22117899,-86.16951597
/al/florence/wilson-warriors/,34.92658,-87.67122697
/al/huntsville/mae-jemison-jaguars/,34.78701,-86.61407803
/al/monroeville/monroe-county-tigers/,31.48303078,-87.33459945
/al/carrollton/pickens-academy-pirates/,33.25085102,-88.08934203
/al/lafayette/lafayette-bulldogs/,32.8991273,-85.3984713
/al/red-level/red-level-tigers/,31.40272801,-86.61186162
/al/gilbertown/southern-choctaw-indians/,31.84386444,-88.31472788
/al/vinemont/vinemont-eagles/,34.24278167,-86.86501497
/al/jacksonville/pleasant-valley-raiders/,33.88626499,-85.81727596
/al/hayneville/central-lions/,32.20130098,-86.67277278
/al/millport/south-lamar-stallions/,33.56663636,-88.03758019
/al/eufaula/lakeside-school-chiefs/,31.91711638,-85.13055396
/al/oneonta/appalachian-eagles/,33.88617602,-86.39467996
/al/jack/zion-chapel-rebels/,31.56654102,-86.00918399
/al/plantersville/dallas-county-hornets/,32.66163801,-86.92951403
/al/grant/kate-duncan-smith-dar-patriots/,34.53223349,-86.25257529
/al/athens/clements-colts/,34.80209499,-87.18335502
/al/new-brockton/new-brockton-gamecocks/,31.381193,-85.93483199
/al/uniontown/hatch-bobcats/,32.44439904,-87.51603449
/al/trinity/east-lawrence-eagles/,34.56655868,-87.17226755
/al/fayette/hubbertville-lions/,33.82576499,-87.73743964
/al/blountsville/susan-moore-bulldogs/,34.08359562,-86.42901724
/al/athens/lindsay-lane-christian-academy/,34.77492899,-86.98827503
/al/billingsley/billingsley-bears/,32.66220639,-86.70173044
/al/danville/danville-hawks/,34.41604641,-87.09161402
/al/columbia/houston-county-lions/,31.29336101,-85.11365903
/al/crossville/crossville-lions/,34.28875578,-85.99601882
/al/cedar-bluff/cedar-bluff-tigers/,34.21928702,-85.60476203
/al/valley/beulah-bobcats/,32.70894199,-85.18866801
/al/fruitdale/fruitdale-pirates/,31.34418639,-88.40661919
/al/jasper/curry-yellowjackets/,33.95787433,-87.21633719
/al/weaver/weaver-bearcats/,33.74768799,-85.83210799
/al/anniston/donoho-falcons/,33.65367598,-85.79073601
/al/samson/samson-tigers/,31.11670375,-86.04889046
/al/section/section-lions/,34.58172701,-85.98041403
/al/carbon-hill/carbon-hill-bulldogs/,33.90568779,-87.50900587
/al/alpine/winterboro-bulldogs/,33.32069973,-86.19649858
/al/bear-creek/phillips-bears/,34.27915037,-87.6975837
/al/holt/holt-ironmen/,33.23666699,-87.48736003
/al/ider/ider-hornets/,34.71085429,-85.67620075
/al/birmingham/fultondale-wildcats/,33.63110402,-86.77627004
/al/gaylesville/gaylesville-trojans/,34.27058598,-85.55886097
/al/livingston/university-charter-trail-blazers/,32.58450269,-88.18706661
/al/birmingham/tarrant-wildcats/,33.573289,-86.778694
/al/notasulga/notasulga-blue-devils/,32.56051269,-85.66152033
/al/gadsden/gaston-bulldogs/,34.069324,-85.92693799
/al/mckenzie/mckenzie-tigers/,31.5460113,-86.71463965
/al/andalusia/pleasant-home-eagles/,31.15781838,-86.61332301
/al/chatom/washington-county-bulldogs/,31.4880771,-88.369812
/al/harpersville/coosa-valley-academy-rebels/,33.33465002,-86.42995998
/al/foley/snook-christian-academy-eagles/,30.45713201,-87.700858
/al/woodland/woodland-bobcats/,33.37415305,-85.39357586
/al/elkmont/elkmont-red-devils/,34.93105401,-86.96937199
/al/holly-pond/holly-pond-broncos/,34.177673,-86.61823697
/al/evergreen/sparta-academy-warriors/,31.444204,-86.94852997
/al/rockford/central-of-coosa-county-cougars/,33.00385719,-86.19932647
/al/russellville/tharptown-wildcats/,34.52514104,-87.61901322
/al/berry/berry-wildcats/,33.66305509,-87.59971033
/al/clayton/barbour-county-jaguars/,31.86882847,-85.44919489
/al/letohatchee/calhoun-tigers/,32.05688084,-86.55284354
/al/tuscaloosa/holy-spirit-catholic-saints/,33.1754758,-87.52896232
/al/woodville/woodville-panthers/,34.62295,-86.27230099
/al/florence/shoals-christian-flame/,34.84890801,-87.69599398
/al/guntersville/brindlee-mountain-lions/,34.37637302,-86.42111698
/al/albertville/asbury-rams/,34.36212802,-86.13936199
/al/talladega/talladega-county-central-fighting-tigers/,33.49240529,-86.16119698
/al/thomaston/johnson-eagles/,32.27967099,-87.63236201
/al/cherokee/cherokee-indians/,34.76596899,-87.96306304
/al/vina/vina-red-devils/,34.37432054,-88.05929748
/ak/fairbanks/lathrop-malemutes/,64.835829,-147.732905
/ak/palmer/colony-knights/,61.60829101,-149.212694
/ak/soldotna/soldotna-stars/,60.493214,-151.097977
/ak/anchorage/bettye-davis-east-anchorage-thunderbirds/,61.19872272,-149.8056456
/ak/anchorage/west-anchorage-eagles/,61.20163426,-149.9166986
/ak/anchorage/service-cougars/,61.13769585,-149.7786214
/ak/anchorage/dimond-lynx/,61.14249516,-149.9357487
/ak/homer/homer-mariners/,59.65156602,-151.52651
/ak/eagle-river/eagle-river-wolves/,61.29910999,-149.5761513
/ak/anchorage/south-anchorage-wolverines/,61.09980885,-149.8047425
/ak/fairbanks/west-valley-wolf-pack/,64.851477,-147.825494
/ak/utqiagvik/barrow-whalers/,71.28947799,-156.767063
/ak/kenai/kenai-central-kardinals/,60.56147001,-151.211189
/ak/palmer/palmer-moose/,61.60513598,-149.137174
/ak/eielson-afb/ben-eielson-ravens/,64.67397018,-147.0732323
/az/chandler/basha-bears/,33.22056351,-111.7557226
/az/peoria/liberty-lions/,33.68620141,-112.2658762
/az/scottsdale/saguaro-sabercats/,33.52639129,-111.9051427
/az/chandler/chandler-wolves/,33.30888262,-111.8419372
/az/chandler/hamilton-huskies/,33.25302076,-111.8420743
/az/gilbert/highland-hawks/,33.36371867,-111.6980879
/az/queen-creek/american-leadership-academy-patriots/,33.23114188,-111.6517758
/az/phoenix/pinnacle-pioneers/,33.68147188,-112.0076458
/az/peoria/centennial-coyotes/,33.61554821,-112.2310186
/az/queen-creek/casteel-colts/,33.22183366,-111.6857915
/az/mesa/red-mountain-mountain-lions/,33.436747,-111.6738011
/az/mesa/eastmark-firebirds/,33.32163688,-111.628041
/az/phoenix/oconnor-eagles/,33.71776393,-112.1377014
/az/tucson/salpointe-catholic-lancers/,32.25438426,-110.9504942
/az/gilbert/american-leadership-academy-gilbert-north-eagles/,33.33093352,-111.7235452
/az/scottsdale/desert-mountain-wolves/,33.58887888,-111.8090243
/az/glendale/cactus-cobras/,33.62616058,-112.1963551
/az/scottsdale/notre-dame-prep-saints/,33.63678406,-111.8708733
/az/thatcher/thatcher-eagles/,32.8435634,-109.7539872
/az/goodyear/desert-edge-scorpions/,33.43763171,-112.398214
/az/phoenix/brophy-college-prep-broncos/,33.50499854,-112.0726417
/az/scottsdale/chaparral-firebirds/,33.57773828,-111.9315739
/az/tempe/corona-del-sol-aztecs/,33.32686796,-111.9260576
/az/scottsdale/horizon-huskies/,33.62489361,-111.9595626
/az/phoenix/mountain-pointe-pride/,33.32650662,-111.9912934
/az/tucson/pusch-ridge-christian-academy-lions/,32.37740222,-110.9628286
/az/mesa/mountain-view-toros/,33.43740628,-111.7727926
/az/glendale/mountain-ridge-mountain-lions/,33.69071586,-112.2036869
/az/show-low/show-low-cougars/,34.2570073,-110.0475512
/az/mesa/mesa-jackrabbits/,33.39366033,-111.7947916
/az/anthem/boulder-creek-jaguars/,33.85225911,-112.1398218
/az/gilbert/perry-pumas/,33.26199224,-111.7484647
/az/laveen/cesar-chavez-champions/,33.37578915,-112.1456302
/az/phoenix/desert-vista-thunder/,33.29750551,-112.0146785
/az/prescott-valley/bradshaw-mountain-bears/,34.6004979,-112.3482272
/az/gilbert/campo-verde-coyotes/,33.27891065,-111.7601178
/az/morenci/morenci-wildcats/,33.04410072,-109.31886
/az/yuma/yuma-catholic-shamrocks/,32.67684048,-114.6454045
/az/tucson/sabino-sabercats/,32.29846565,-110.7873249
/az/tucson/marana-tigers/,32.36741267,-111.2219969
/az/buckeye/verrado-vipers/,33.49577547,-112.4914419
/az/phoenix/st-marys-knights/,33.47503923,-112.0689842
/az/apache-junction/apache-junction-prospectors/,33.39062613,-111.5628517
/az/phoenix/northwest-christian-crusaders/,33.63526208,-112.1512836
/az/phoenix/sunnyslope-vikings/,33.56733538,-112.0766674
/az/waddell/canyon-view-jaguars/,33.52434975,-112.4660664
/az/gilbert/gilbert-tigers/,33.34869612,-111.7668653
/az/tempe/marcos-de-niza-padres/,33.36530171,-111.9205707
/az/chandler/arizona-college-prep-knights/,33.23961094,-111.7892771
/az/san-tan-valley/combs-coyotes/,33.27772914,-111.5393359
/az/phoenix/central-bobcats/,33.50249134,-112.0733202
/az/phoenix/arcadia-titans/,33.49407834,-111.9811537
/az/phoenix/thunderbird-titans/,33.61239666,-112.0963294
/az/glendale/apollo-hawks/,33.55561102,-112.1582981
/az/surprise/paradise-honors-panthers/,33.59974723,-112.4346674
/az/sahuarita/walden-grove-red-wolves/,31.97019801,-110.9335337
/az/phoenix/camelback-spartans/,33.50388056,-112.022385
/az/eagar/round-valley-elks/,34.12061584,-109.2873567
/az/peoria/sunrise-mountain-mustangs/,33.67676481,-112.2389199
/az/surprise/shadow-ridge-stallions/,33.58376751,-112.4604945
/az/kingman/lee-williams-volunteers/,35.1917317,-114.0596698
/az/phoenix/scottsdale-christian-academy-eagles/,33.61736126,-111.9790524
/az/phoenix/paradise-valley-trojans/,33.64108368,-111.9977962
/az/tucson/sunnyside-blue-devils/,32.14160265,-110.9474948
/az/tucson/desert-view-jaguars/,32.13623773,-110.9050474
/az/tucson/mica-mountain-thunderbolts/,32.11755011,-110.7629437
/az/phoenix/goldwater-bulldogs/,33.67739191,-112.1199242
/az/tucson/mountain-view-mountain-lions/,32.37958944,-111.0491427
/az/mesa/skyline-coyotes/,33.39893553,-111.6151251
/az/tucson/catalina-foothills-falcons/,32.30736417,-110.8987664
/az/waddell/american-leadership-academy-west-foothills-guardians/,33.56626185,-112.4379885
/az/phoenix/moon-valley-rockets/,33.59594638,-112.1372429
/az/phoenix/north-mustangs/,33.4794722,-112.0579889
